id,name,email,age,year_of_study,shirt_size,university,dietary_restrictions,programming_skills,experience_level,hackathons_done,interests,preferred_role,interest_in_challenges,preferred_languages,friend_registration,preferred_team_size,availability,Tryhard,Learner,Rookie,Portfolio
e7084474-7abe-4cb9-9680-910fbeddbba1,Aurélien García Fleming,aurlien_garca_fleming@gmail.com,18,2nd year,M,Universitat Politècnica de Catalunya (UPC),None,"{'Blockchain': 3, 'SQL': 3, 'Flutter': 1}",Beginner,2,"['Fintech', 'Web', 'Machine Learning/AI', 'AR/VR', 'Social Good', 'Databases', 'Lifehacks']",Visualization,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Catalan', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.06871884476046342,0.06494392440906259,0.0,0.0
4e0cd1ec-a1c0-4b66-a5d4-8403d4a6157d,Alejandra Pérez,alejandra_prez@gmail.com,20,3rd year,M,Universitat Pompeu Fabra (UPF),None,"{'TypeScript': 6, 'IoT': 5, 'Flask': 2, 'iOS Development': 5, 'Natural Language Processing': 2, 'JavaScript': 4}",Intermediate,1,"['Blockchain', 'Health', 'E-commerce/Retail', 'Cybersecurity', 'Education', 'Web', 'Enterprise', 'Machine Learning/AI']",Analysis,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.03395272294277624,0.02703710088257734,0.0,0.0
d484f63f-f189-47b3-9a3c-5c61c010670c,Sofia Elizabeth García,sofia_elizabeth_garca@gmail.com,21,3rd year,M,Universidad de Valencia,None,"{'Android Development': 4, 'PyTorch': 2, 'JavaScript': 5, 'HTML/CSS': 6, 'iOS Development': 5, 'TypeScript': 6, 'Computer Vision': 5, 'Natural Language Processing': 5}",Intermediate,1,"['Voice skills', 'Productivity', 'IoT', 'Social Good', 'Fintech', 'Lifehacks', 'E-commerce/Retail', 'Quantum']",Don't know,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Spanish']",[],3,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0606277772490699,0.005399117093794731,0.031609383811925254,0.015940976442067895
c07f68f5-bceb-4729-9e34-b0e0165f1009,Àngela Elena English,ngela_elena_english@gmail.com,21,3rd year,S,Universitat Politècnica de Catalunya (UPC),None,"{'Flutter': 3, 'MongoDB': 3, 'Flask': 5, 'ios': 4, 'python': 5}",Intermediate,3,"['Databases', 'Music/Art', 'DevOps']",Analysis,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Catalan', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.03707233168731226,0.0,0.031707703502776664,0.0
2c750272-4402-4f14-b465-48366a76cee9,Anaïs Marisa Jennings,anas_marisa_jennings@outlook.com,19,1st year,M,Universitat Politècnica de Catalunya (UPC),None,"{'Docker': 4, 'Go': 4, 'Figma': 3, 'Machine Learning': 3}",Beginner,0,"['E-commerce/Retail', 'IoT', 'Music/Art', 'Quantum', 'Lifehacks', 'Productivity', 'Design']",Don't know,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.012191167036942029,0.028111642032737947,0.041082803718816605,0.0
bc28bf51-0e44-4535-9116-65b0eddbc8ee,Ariane Font-Rosa,ariane_font-rosa@outlook.com,21,4th year,M,Universitat Pompeu Fabra (UPF),None,"{'iOS Development': 5, 'IoT': 9, 'Machine Learning': 3, 'TensorFlow': 6, 'Android Development': 6, 'Data Analysis': 6, 'SQL': 4, 'Rust': 7}",Advanced,4,"['DevOps', 'AR/VR', 'Gaming', 'Blockchain', 'Music/Art']",Development,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Catalan', 'French']",[],3,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.06965355952418259,0.01346215560621103,0.0,0.0
4ce18e0a-e4a1-40de-ad15-23c00cce7cf3,Ashley Emily Wynter,ashley_emily_wynter@gmail.com,20,2nd year,M,Universitat de Barcelona (UB),None,"{'Blockchain': 6, 'Rust': 4, 'SQL': 6, 'Figma': 4, 'Flutter': 2, 'iOS Development': 5}",Intermediate,1,"['IoT', 'Enterprise', 'Quantum', 'AR/VR', 'Robotic Process Automation', 'Lifehacks', 'Social Good', 'Cybersecurity', 'Fintech']",Design,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.009570566074196353,0.013805551306873286,0.032111825750155164,0.0
64af02ae-e8bf-42fc-bfc3-0a6e996e3ef6,Sofia García,sofia_garca@gmail.com,20,2nd year,XL,Universidad de Granada,None,"{'UI/UX Design': 4, 'IoT': 7, 'Figma': 3, 'SQL': 2, 'Agile Methodology': 6, 'JavaScript': 5}",Intermediate,3,"['Databases', 'Communication', 'Social Good', 'Health', 'Machine Learning/AI', 'IoT', 'Productivity', 'Design', 'Robotic Process Automation']",Analysis,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.012429326115454681,0.01271542206263072,0.0,0.0
5c2a03a7-de1d-4fd0-a5d6-7238df1997d3,Sofía Rodríguez Morales,sofa_rodrguez_morales@outlook.com,21,3rd year,S,Universidad Complutense de Madrid,Vegetarian,"{'TensorFlow': 4, 'TypeScript': 9, 'MongoDB': 9, 'Natural Language Processing': 7, 'React Native': 8, 'Rust': 5, 'iOS Development': 6, 'React': 6, 'Android Development': 5, 'Figma': 7, 'IoT': 6}",Advanced,6,"['DevOps', 'Lifehacks', 'Music/Art', 'Design']",Design,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",['Spanish'],[],4,"{'Saturday morning': True, 'Saturday afternoon': False, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.026013714026686494,0.002956943657938571,0.034623130178614354,0.0
c4e2feb7-5aeb-40eb-b633-2507c9c7844e,Mercè Vidal Ribas,merc_vidal_ribas@gmail.com,21,3rd year,M,Universitat Politècnica de Catalunya (UPC),None,"{'Computer Vision': 6, 'Git': 4, 'Natural Language Processing': 5, 'TensorFlow': 9, 'iOS Development': 6, 'Blockchain': 7, 'HTML/CSS': 5, 'React Native': 3, 'Go': 4, 'Flutter': 9}",Advanced,4,"['Social Good', 'AR/VR', 'Design', 'Education', 'Voice skills', 'Fintech', 'Gaming', 'E-commerce/Retail']",Visualization,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",['Catalan'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': False, 'Sunday morning': True, 'Sunday afternoon': True}",0.01668811029699145,0.026474039170879548,0.0,0.028360954584599477
e33454f3-5233-4c28-81ec-b15a2fcdd9c9,Sol Llorens.,sol_llorens.@gmail.com,21,3rd year,S,Universitat de Barcelona (UB),Vegetarian,"{'MongoDB': 8, 'Docker': 6, 'PostgreSQL': 6, 'JavaScript': 6, 'Data Visualization': 3, 'Agile Methodology': 6, 'Git': 3, 'Data Analysis': 4, 'Figma': 8}",Advanced,9,"['DevOps', 'IoT', 'Mobile', 'Health', 'Machine Learning/AI']",Don't care,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']","['English', 'Catalan', 'Spanish', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': False}",0.022943994796346276,0.00391201924288279,0.036445007867868515,0.0
c5b2eb54-a02e-4a93-8acb-cd1664c19fae,Sofia García Rodriguez,sofia_garca_rodriguez@gmail.com,21,3rd year,L,Universitat de Barcelona (UB),None,"{'Go': 2, 'Natural Language Processing': 5, 'Docker': 7, 'Flask': 7, 'Rust': 7, 'JavaScript': 7}",Intermediate,1,"['DevOps', 'IoT', 'Gaming', 'Design', 'Blockchain', 'AR/VR', 'Fintech', 'Productivity']",Development,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",[],[],4,"{'Saturday morning': False, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.025257496057571518,0.019758382954368735,0.0,0.0
235461b9-a552-4b21-b57e-76cd9d1ea7b0,Astrid Saint-Louis,astrid_saint-louis@yahoo.com,21,4th year,S,Universidad de Granada,Vegan,"{'AWS/Azure/GCP': 6, 'Data Visualization': 4, 'Figma': 4, 'Flask': 5, 'IoT': 3, 'iOS Development': 3, 'PyTorch': 3, 'Blockchain': 2}",Intermediate,1,"['Design', 'Robotic Process Automation', 'AR/VR']",Design,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Spanish', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.024099576055022588,0.0,0.06829557724025813,0.0
12a2bd27-0b1c-4037-ad8e-a1380ff17499,Sofia Rodríguez-Martínez,sofia_rodrguez-martnez@gmail.com,17,1st year,S,Universidad de Salamanca,None,"{'Figma': 4, 'Machine Learning': 2, 'IoT': 2}",Beginner,2,"['Design', 'Communication', 'Quantum', 'Health']",Don't know,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",['Spanish'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.012114833586631284,0.020962314703459863,0.0,0.0
e5278b16-0270-4b3e-bb32-8a6299875518,Aurélia Elena English,aurlia_elena_english@gmail.com,20,3rd year,L,Universidad de Sevilla,None,"{'Figma': 8, 'Blockchain': 3, 'Git': 3, 'Android Development': 4, 'IoT': 5, 'SQL': 3, 'Natural Language Processing': 8, 'Go': 5, 'HTML/CSS': 4, 'UI/UX Design': 7, 'Flutter': 8}",Advanced,9,"['Machine Learning/AI', 'Blockchain', 'Design']",Visualization,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Spanish', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.013704396865589111,0.0,0.020231221493435054
11981baf-12bb-46d8-8069-d58815c9913b,Sophia Devi,sophia_devi@gmail.com,20,2nd year,M,Universitat Internacional de Catalunya (UIC),None,"{'Blockchain': 4, 'PyTorch': 3, 'Flutter': 6, 'MongoDB': 6}",Intermediate,2,"['Databases', 'E-commerce/Retail', 'Design', 'Blockchain', 'Mobile']",Visualization,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.03946314956678304,0.05202102644243026,0.0,0.046467310413754334
b872aa0e-462d-43df-a431-c14b8ac60b05,Aurora Bianchi,aurora_bianchi@gmail.com,20,3rd year,XL,University of Padua,None,"{'React': 3, 'Data Visualization': 3, 'HTML/CSS': 2, 'Agile Methodology': 6, 'JavaScript': 5, 'Figma': 6, 'PyTorch': 2, 'TensorFlow': 7, 'SQL': 6}",Intermediate,4,"['DevOps', 'E-commerce/Retail', 'Cybersecurity', 'Web', 'Voice skills', 'IoT', 'Enterprise', 'Mobile', 'Gaming']",Analysis,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",['Italian'],[],4,"{'Saturday morning': False, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.03810147997786602,0.030548376604245274,0.03951802891730087,0.06004859353420227
074ec95d-35e9-492e-8bc1-1b15b3def11d,Anaïs Delphine Rodriguez,anas_delphine_rodriguez@gmail.com,22,4th year,M,Universitat Pompeu Fabra (UPF),Vegetarian,"{'SQL': 8, 'Flutter': 9, 'Blockchain': 6, 'iOS Development': 9, 'Natural Language Processing': 7, 'React Native': 4, 'PyTorch': 7, 'TensorFlow': 8, 'React': 9, 'HTML/CSS': 7}",Advanced,6,"['Mobile', 'Voice skills', 'Lifehacks', 'Enterprise', 'DevOps', 'AR/VR']",Visualization,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.05465899537027286,0.013696697744238566,0.0,0.0
94498dee-1db7-4bd8-9515-0d5c08864c26,Sofia Luna,sofia_luna@gmail.com,19,1st year,L,Universidad de Valencia,Gluten-free,"{'Git': 3, 'UI/UX Design': 2, 'Go': 4, 'JavaScript': 1}",Beginner,0,"['Health', 'E-commerce/Retail', 'Education', 'Design', 'Communication', 'Fintech', 'IoT', 'Productivity']",Design,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.06994307343984078,0.025146172623892755,0.08397955577466062,0.042351857542826735
e2765a27-7bc1-4ac1-979e-cfc1f9c561b1,Sofía Paige Harris,sofa_paige_harris@gmail.com,19,2nd year,M,Universidad de Valencia,Other,"{'Natural Language Processing': 6, 'Flutter': 5, 'Agile Methodology': 2, 'Blockchain': 6, 'Data Visualization': 5}",Intermediate,1,"['Blockchain', 'Productivity', 'Gaming', 'Databases', 'Machine Learning/AI', 'Communication', 'IoT']",Don't know,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.023807990508077755,0.034343050549433596,0.11197312302062618,0.02023049121600956
8a2d7a2a-43b9-4b30-b33a-c1396e68f8c5,Alexandra Estela Flores,alexandra_estela_flores@outlook.com,20,3rd year,S,Universidad de Sevilla,None,"{'Flutter': 5, 'IoT': 2, 'Data Visualization': 4, 'Android Development': 3, 'React': 4, 'HTML/CSS': 3, 'Java': 5, 'SQL': 4, 'Rust': 2}",Intermediate,3,"['IoT', 'Music/Art', 'Blockchain']",Design,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.055807411583387555,0.007266112333173593,0.0,0.0214533086644227
d6d389ca-d401-4b8d-8776-fc8054fe390a,Sophia Lingua,sophia_lingua@gmail.com,18,2nd year,XL,Universitat de Barcelona (UB),None,"{'Git': 2, 'Android Development': 5, 'AWS/Azure/GCP': 5, 'Data Visualization': 2, 'Flask': 7, 'Flutter': 7, 'Agile Methodology': 2}",Intermediate,5,"['Mobile', 'Social Good', 'AR/VR', 'Cybersecurity', 'Robotic Process Automation', 'Machine Learning/AI', 'Web', 'Productivity']",Visualization,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.008831183754595148,0.00602297221422168,0.02805549463165554,0.0
7d42cbbb-3042-483c-83b1-35f2680278f7,Alessia Margarete Winters,alessia_margarete_winters@gmail.com,22,4th year,S,Universidad de Sevilla,None,"{'HTML/CSS': 7, 'iOS Development': 5, 'Blockchain': 7, 'Flutter': 6}",Intermediate,4,"['Voice skills', 'Machine Learning/AI', 'Blockchain', 'Productivity', 'Social Good', 'Music/Art', 'AR/VR', 'Education']",Development,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Spanish', 'German', 'Italian']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.00728546322018839,0.002484386225125054,0.0,0.0
6246a217-1fd9-4c1d-a774-8438b0460b51,Alejandra Elizabeth Taylor,alejandra_elizabeth_taylor@outlook.com,21,3rd year,S,Universidad de Sevilla,None,"{'TensorFlow': 5, 'Machine Learning': 2, 'React': 4, 'C++': 5, 'Android Development': 3, 'AWS/Azure/GCP': 6, 'IoT': 2, 'PostgreSQL': 7, 'Flutter': 6}",Intermediate,4,"['Gaming', 'Cybersecurity', 'AR/VR', 'Education', 'Mobile', 'Machine Learning/AI', 'Databases', 'Enterprise', 'E-commerce/Retail']",Visualization,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.06720092228938537,0.0030693195925436045,0.0,0.0
9fc5b668-222a-4adf-b4f7-c39f633d026d,Sofía Alejandra Marín.,sofa_alejandra_marn.@gmail.com,20,2nd year,M,Universidad Complutense de Madrid,Vegan,"{'AWS/Azure/GCP': 4, 'React': 3, 'iOS Development': 6, 'Computer Vision': 4, 'Data Visualization': 6, 'PyTorch': 2, 'Git': 6, 'Go': 2}",Intermediate,1,"['IoT', 'Robotic Process Automation', 'E-commerce/Retail']",Development,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",['Spanish'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.038738785124146434,0.0,0.04522440932394142,0.045614381345036176
766c6216-d518-4af7-b02a-d1d3e7ece80d,Sònia Engel Finch,snia_engel_finch@gmail.com,21,4th year,M,Universitat de Lleida (UDL),None,"{'React': 7, 'Java': 7, 'IoT': 4, 'Android Development': 6, 'Flutter': 7, 'Docker': 2, 'PyTorch': 6, 'UI/UX Design': 5}",Intermediate,2,"['Cybersecurity', 'Voice skills', 'Web', 'DevOps', 'IoT', 'AR/VR', 'Communication']",Design,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Catalan', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.009100747068275676,0.03536646466491998,0.0
e44f95a9-67e5-46fb-83da-f35d1753fcf7,Sofía Anne Richardson,sofa_anne_richardson@gmail.com,20,3rd year,S,Universidad de Granada,None,"{'Java': 2, 'Git': 5, 'TypeScript': 3, 'C++': 6, 'Data Analysis': 3, 'IoT': 3, 'Agile Methodology': 6, 'Rust': 7, 'AWS/Azure/GCP': 3}",Intermediate,2,"['Productivity', 'Machine Learning/AI', 'Mobile', 'AR/VR', 'Voice skills', 'Lifehacks', 'Design', 'Blockchain', 'IoT']",Design,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.08610456986024267,0.007237140462579226,0.033711189123037756,0.02136776876991694
a272eacd-80f4-4110-94a4-1a261e32a766,Luciana Maria Flynn,luciana_maria_flynn@gmail.com,21,4th year,S,University of Porto,None,"{'AWS/Azure/GCP': 9, 'Flutter': 4, 'IoT': 6, 'HTML/CSS': 3, 'MongoDB': 5, 'Go': 8, 'Agile Methodology': 9, 'Data Visualization': 4, 'Natural Language Processing': 4, 'JavaScript': 3, 'Figma': 9, 'React': 7}",Advanced,9,"['Fintech', 'IoT', 'Blockchain', 'Education', 'DevOps', 'Enterprise', 'Web', 'E-commerce/Retail']",Visualization,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Portuguese']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.05942779453280163,0.0,0.0,0.0
4ce866f1-30a6-4921-b261-94ce683980d2,Ava Elizabeth Wells,ava_elizabeth_wells@gmail.com,21,3rd year,M,Universitat Internacional de Catalunya (UIC),Vegan,"{'React Native': 9, 'PostgreSQL': 3, 'Docker': 5, 'Computer Vision': 3, 'Machine Learning': 9, 'Flutter': 8, 'Data Visualization': 5, 'Java': 5, 'Go': 5}",Advanced,4,"['Cybersecurity', 'Communication', 'Productivity', 'Design', 'Quantum', 'Education', 'Fintech', 'Machine Learning/AI']",Design,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.0,0.03246992121990772,0.0
b701ca58-ab83-4ed3-a55e-4607e4c6fd99,Sílvia Rosa Englisher,slvia_rosa_englisher@outlook.com,18,1st year,M,Universitat de Barcelona (UB),None,"{'TypeScript': 3, 'Rust': 1, 'React': 3}",Beginner,2,"['Quantum', 'Health', 'DevOps', 'Communication', 'E-commerce/Retail', 'Machine Learning/AI', 'IoT', 'Web']",Analysis,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Catalan', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.02117133153519373,0.06025047463367661,0.06947458530742687,0.0
7c828a53-39c3-4b9e-a244-3a8939ba9c9d,Elisabetta Giacomelli,elisabetta_giacomelli@gmail.com,21,3rd year,M,Universitat Autònoma de Barcelona (UAB),None,"{'IoT': 7, 'Rust': 6, 'Figma': 4, 'React': 3, 'Python': 7}",Intermediate,2,"['E-commerce/Retail', 'Productivity', 'Fintech', 'Mobile', 'Design']",Analysis,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': False, 'Sunday afternoon': True}",0.02391684367582529,0.033641013802724065,0.0,0.044085170004037354
